2340	896	1422	1	294
2341	814	1231	2	310
2342	1336	1403	1	193
2343	1188	891	2	391
2344	490	1496	6	955
2345	1064	714	1	262
2346	552	1525	6	955
2347	758	1842	4	679
2348	992	1124	3	538
2349	752	729	0	82
2350	1176	1897	2	345
2351	852	1123	3	523
2352	932	885	4	734
2353	984	715	4	697
2354	1421	1818	6	996
2355	1690	1959	1	210
2356	696	884	0	2
2357	1029	1862	3	558
2358	956	1810	0	32
2359	793	1689	4	623
2360	571	1337	4	656
2361	673	654	6	982
2362	1167	640	1	261
2363	1177	1361	1	190
2364	963	1313	2	363
2365	586	877	4	602
2366	876	1924	4	608
2367	1313	747	0	90
2368	611	1083	0	56
2369	630	751	0	116
2370	1269	1274	6	1017
2371	1452	996	4	705
2372	527	1561	0	55
2373	1137	1901	1	183
2374	1706	1999	1	210
2375	749	1345	3	500
2376	780	1822	4	679
2377	871	988	3	507
2378	1620	1827	3	590
2379	662	1942	3	592
2380	685	1834	1	229
2381	839	721	4	738
2382	880	674	4	697
2383	1027	1196	0	124
2384	1379	1320	4	687
2385	1486	1978	0	89
2386	745	744	6	982
2387	640	1577	3	519
2388	1330	1710	4	701
2389	1023	1865	2	408
2390	1149	957	1	207
2391	894	1413	1	294
2392	1637	1803	6	1040
2393	670	785	1	270
2394	1082	1863	1	258
2395	1230	1698	0	99
2396	1744	1899	0	60
2397	998	639	5	847
2398	1339	1306	1	202
2399	1532	1343	6	976
2400	1751	1903	1	210
2401	690	1078	5	806
2402	637	847	4	628
2403	1020	1113	0	88
2404	1411	1188	1	157
2405	980	736	1	247
2406	1477	1276	4	717
2407	1012	1992	6	919
2408	1669	1381	5	820
2409	1144	1210	0	95
2410	1343	1944	1	195
2411	1171	1109	3	595
2412	678	1705	3	519
2413	636	1771	0	142
2414	952	878	1	284
2415	1546	1378	4	670
2416	571	1241	2	356
2417	1537	1163	0	66
2418	1000	1313	2	432
2419	1390	1452	3	537
2420	1202	1524	6	992
2421	1576	1885	5	890
2422	885	1315	6	1048
2423	1510	1041	4	713
2424	1249	1943	6	945
2425	590	1362	5	806
2426	923	1230	0	10
2427	1578	1629	2	394
2428	1331	1171	1	157
2429	731	1724	6	979
2430	567	1398	1	224
2431	1395	1534	4	687
2432	1086	1085	0	118
2433	543	1514	2	355
2434	1261	1211	3	599
2435	946	1145	3	513
2436	858	1429	2	444
2437	1122	924	0	133
2438	1681	1477	5	820
2439	1115	662	2	412
2440	1117	1913	5	783
2441	1373	1652	4	646
2442	657	660	0	82
2443	1131	1051	3	545
2444	656	1662	2	331
2445	585	1930	3	472
2446	598	748	3	566
2447	999	725	1	247
2448	1249	1740	0	53
2449	861	1763	2	332
2450	1346	1770	0	4
2451	1653	1325	3	526
2452	678	733	3	532
2453	1020	841	4	733
2454	1100	1584	5	827
2455	1258	1947	3	495
2456	1201	743	6	990
2457	1269	1212	1	299
2458	1249	1065	3	457
2459	1152	1606	6	1043
2460	1003	1243	5	874
2461	1110	1819	2	408
2462	780	814	6	1039
2463	1499	1981	0	60
2464	1096	1699	6	921
2465	1421	1250	6	1031
2466	1042	1515	4	677
2467	1562	1297	6	983
2468	1026	1209	4	724
2469	1108	1431	6	995
2470	1559	1908	4	660
2471	1323	1629	1	256
2472	951	938	2	357
2473	511	1996	1	172
2474	1281	1745	4	653
2475	645	1246	0	56
2476	650	1250	0	56
2477	1257	896	3	591
2478	958	672	4	697
2479	1697	1843	2	440
2480	1638	1960	1	210
2481	781	1325	1	200
2482	1382	712	3	515
2483	702	1435	4	737
2484	642	1734	0	31
2485	586	1904	3	485
2486	1631	1661	0	0
2487	1145	1110	0	95
2488	1246	1158	0	7
2489	1040	1675	1	171
2490	755	900	6	918
2491	1307	1672	5	851
2492	780	1568	3	473
2493	825	1422	0	144
2494	1169	1825	0	53
2495	727	1494	5	887
2496	944	1809	1	182
2497	1761	1826	2	440
2498	801	1429	1	200
2499	1305	1308	0	52
